Gender,ASJC_2d,Country,Early,Mid,Late,NoAuthors
male,27,Greece,Middle,Middle,Bottom,50
male,27,Germany,Top,Middle,Bottom,141
female,27,Italy,Top,Middle,Bottom,21
female,27,Canada,Bottom,Middle,Bottom,56
female,27,Israel,Bottom,Middle,Bottom,12
female,27,Greece,Bottom,Middle,Bottom,14
female,27,Spain,Bottom,Middle,Bottom,42
female,27,Portugal,Bottom,Middle,Bottom,18
male,27,Belgium,Middle,Middle,Bottom,74
female,27,Switzerland,Middle,Middle,Bottom,25
female,27,Australia,Middle,Middle,Bottom,94
male,27,Finland,Middle,Middle,Bottom,34
male,27,Poland,Middle,Middle,Bottom,71
female,27,Norway,Middle,Middle,Bottom,12
male,27,Slovenia,Middle,Middle,Bottom,13
female,27,Israel,Middle,Middle,Bottom,43
male,27,Hungary,Middle,Middle,Bottom,22
male,27,United Kingdom,Top,Middle,Bottom,97
male,27,Belgium,Top,Middle,Bottom,11
male,27,Ireland,Bottom,Middle,Bottom,7
female,27,Norway,Bottom,Middle,Bottom,6
female,27,Turkey,Middle,Middle,Bottom,64
male,27,France,Top,Middle,Bottom,57
male,27,Norway,Bottom,Middle,Bottom,12
female,27,Switzerland,Bottom,Middle,Bottom,14
male,27,Chile,Bottom,Middle,Bottom,5
male,27,Czech Republic,Bottom,Middle,Bottom,3
male,27,Greece,Bottom,Middle,Bottom,20
male,27,Costa Rica,Middle,Middle,Bottom,2
male,27,Switzerland,Top,Middle,Bottom,23
male,27,Colombia,Bottom,Middle,Bottom,5
male,27,Mexico,Bottom,Middle,Bottom,7
male,27,Finland,Bottom,Middle,Bottom,7
female,27,Australia,Bottom,Middle,Bottom,23
male,27,Czech Republic,Middle,Middle,Bottom,24
male,27,Netherlands,Top,Middle,Bottom,16
female,27,Germany,Top,Middle,Bottom,15
female,27,United States,Top,Middle,Bottom,84
female,27,Finland,Top,Middle,Bottom,5
female,27,Turkey,Top,Middle,Bottom,13
male,27,Turkey,Top,Middle,Bottom,28
male,27,Austria,Top,Middle,Bottom,36
female,27,Australia,Top,Middle,Bottom,5
female,27,Austria,Bottom,Middle,Bottom,2
female,27,Portugal,Middle,Middle,Bottom,13
male,27,Chile,Middle,Middle,Bottom,5
male,27,Sweden,Top,Middle,Bottom,11
male,27,Canada,Top,Middle,Bottom,28
male,27,Italy,Top,Middle,Bottom,49
male,27,South Korea,Bottom,Middle,Bottom,2
female,27,New Zealand,Middle,Middle,Bottom,8
male,27,Ireland,Top,Middle,Bottom,6
male,27,Mexico,Middle,Middle,Bottom,17
female,27,Czech Republic,Top,Middle,Bottom,2
female,27,Japan,Top,Middle,Bottom,9
male,27,Spain,Top,Middle,Bottom,13
female,27,Slovenia,Bottom,Middle,Bottom,1
female,27,Chile,Middle,Middle,Bottom,10
male,27,Norway,Top,Middle,Bottom,11
male,27,Austria,Bottom,Middle,Bottom,3
female,27,France,Top,Middle,Bottom,15
male,27,Poland,Top,Middle,Bottom,9
male,27,New Zealand,Top,Middle,Bottom,3
female,27,Spain,Top,Middle,Bottom,3
male,27,Denmark,Top,Middle,Bottom,9
female,27,Switzerland,Top,Middle,Bottom,2
female,27,Israel,Top,Middle,Bottom,2
male,27,Australia,Top,Middle,Bottom,14
male,27,Greece,Top,Middle,Bottom,8
female,27,United Kingdom,Middle,Top,Bottom,6
male,27,France,Middle,Top,Bottom,4
female,27,Italy,Middle,Top,Bottom,2
male,27,Canada,Middle,Top,Bottom,6
male,27,Italy,Middle,Top,Bottom,9
male,27,Germany,Top,Top,Bottom,48
male,27,United States,Top,Top,Bottom,135
male,27,United Kingdom,Top,Top,Bottom,48
female,27,Israel,Top,Top,Bottom,1
male,27,Austria,Top,Top,Bottom,7
male,27,Canada,Top,Top,Bottom,11
male,27,Japan,Top,Top,Bottom,68
male,27,Netherlands,Top,Top,Bottom,19
female,27,United States,Middle,Top,Bottom,19
male,27,Ireland,Middle,Top,Bottom,2
male,27,United Kingdom,Middle,Top,Bottom,12
male,27,Japan,Middle,Top,Bottom,31
female,27,United States,Top,Top,Bottom,28
male,27,Japan,Bottom,Top,Bottom,1
female,27,Belgium,Middle,Top,Bottom,2
male,27,Netherlands,Middle,Top,Bottom,12
female,27,Italy,Top,Top,Bottom,1
male,27,Australia,Top,Top,Bottom,8
female,27,Australia,Middle,Top,Bottom,1
male,27,United States,Middle,Top,Bottom,74
female,27,Japan,Top,Top,Bottom,6
male,27,Greece,Middle,Top,Bottom,4
male,27,Spain,Middle,Top,Bottom,5
male,27,Israel,Middle,Top,Bottom,6
male,27,Germany,Middle,Top,Bottom,18
male,27,France,Top,Top,Bottom,22
male,27,Italy,Top,Top,Bottom,14
male,27,Sweden,Top,Top,Bottom,7
male,27,Australia,Middle,Top,Bottom,7
male,27,Israel,Top,Top,Bottom,8
male,27,Switzerland,Middle,Top,Bottom,3
female,27,Sweden,Top,Top,Bottom,2
female,27,Iceland,Bottom,Bottom,Bottom,1
female,27,Estonia,Bottom,Bottom,Bottom,1
female,27,Italy,Top,Bottom,Bottom,3
female,27,Austria,Top,Bottom,Bottom,2
male,27,South Korea,Top,Bottom,Bottom,2
female,27,Greece,Top,Bottom,Bottom,1
male,27,Belgium,Top,Bottom,Bottom,2
female,27,Estonia,Middle,Bottom,Bottom,3
female,27,South Korea,Middle,Bottom,Bottom,2
male,27,Luxembourg,Middle,Bottom,Bottom,1
female,27,Luxembourg,Middle,Bottom,Bottom,1
female,27,Colombia,Middle,Bottom,Bottom,1
female,27,Slovenia,Bottom,Bottom,Bottom,2
female,27,Iceland,Middle,Bottom,Bottom,3
female,27,Israel,Top,Bottom,Bottom,1
male,27,New Zealand,Bottom,Middle,Bottom,3
male,27,Belgium,Bottom,Middle,Bottom,14
female,27,Denmark,Bottom,Middle,Bottom,4
female,27,South Korea,Middle,Middle,Bottom,4
female,27,Costa Rica,Middle,Middle,Bottom,1
female,27,Mexico,Bottom,Middle,Bottom,4
female,27,Sweden,Bottom,Middle,Bottom,6
male,27,Lithuania,Bottom,Middle,Bottom,3
female,27,New Zealand,Bottom,Middle,Bottom,7
female,27,Belgium,Top,Middle,Bottom,2
female,27,Czech Republic,Bottom,Middle,Bottom,4
female,27,Hungary,Middle,Middle,Bottom,5
female,27,Colombia,Bottom,Middle,Bottom,1
female,27,Finland,Bottom,Middle,Bottom,8
female,27,Hungary,Bottom,Middle,Bottom,5
female,27,United Kingdom,Top,Middle,Bottom,12
female,27,Mexico,Middle,Middle,Bottom,17
male,27,Colombia,Middle,Middle,Bottom,4
female,27,Denmark,Top,Middle,Bottom,2
female,27,Canada,Top,Middle,Bottom,6
male,27,Israel,Top,Middle,Bottom,15
male,27,Czech Republic,Top,Middle,Bottom,2
female,27,Estonia,Top,Middle,Bottom,1
female,27,Netherlands,Top,Middle,Bottom,3
male,27,Belgium,Middle,Top,Bottom,3
male,27,South Korea,Top,Top,Bottom,2
female,27,Sweden,Middle,Top,Bottom,2
female,27,Japan,Middle,Top,Bottom,3
female,27,Turkey,Middle,Top,Bottom,2
male,27,Switzerland,Top,Top,Bottom,8
female,27,Germany,Top,Top,Bottom,2
female,27,Finland,Top,Top,Bottom,2
female,27,Canada,Top,Top,Bottom,1
female,27,Netherlands,Middle,Top,Bottom,3
male,27,Norway,Middle,Top,Bottom,1
male,27,Denmark,Middle,Top,Bottom,3
male,27,Finland,Top,Top,Bottom,5
male,27,Belgium,Top,Top,Bottom,4
male,27,Ireland,Top,Top,Bottom,3
male,27,Denmark,Top,Top,Bottom,2
female,27,France,Top,Top,Bottom,5
female,27,Netherlands,Top,Top,Bottom,2
male,27,Costa Rica,Bottom,Bottom,Bottom,1
male,27,Hungary,Bottom,Middle,Bottom,5
female,27,Slovenia,Middle,Middle,Bottom,3
male,27,Slovakia,Bottom,Middle,Bottom,1
female,27,Ireland,Top,Middle,Bottom,1
female,27,Chile,Bottom,Middle,Bottom,5
male,27,Lithuania,Middle,Middle,Bottom,3
female,27,Colombia,Middle,Middle,Bottom,2
male,27,South Korea,Top,Middle,Bottom,4
female,27,Austria,Top,Middle,Bottom,3
male,27,Finland,Top,Middle,Bottom,2
male,27,Turkey,Middle,Top,Bottom,2
male,27,Turkey,Top,Top,Bottom,3
female,27,Germany,Middle,Top,Bottom,2
male,27,Spain,Top,Top,Bottom,7
male,27,United States,Bottom,Top,Bottom,1
male,27,Norway,Top,Top,Bottom,4
female,27,United Kingdom,Top,Top,Bottom,5
female,27,Finland,Middle,Top,Bottom,1
male,27,Czech Republic,Top,Top,Bottom,1
male,27,Greece,Top,Top,Bottom,1
female,27,Slovenia,Middle,Bottom,Bottom,1
male,27,Australia,Top,Bottom,Bottom,1
male,27,Costa Rica,Middle,Bottom,Bottom,1
male,27,Iceland,Middle,Middle,Bottom,1
male,27,Slovenia,Bottom,Middle,Bottom,1
male,27,Iceland,Bottom,Middle,Bottom,2
female,27,Lithuania,Bottom,Middle,Bottom,1
female,27,Sweden,Top,Middle,Bottom,1
male,27,Luxembourg,Top,Middle,Bottom,1
female,27,Hungary,Top,Middle,Bottom,1
female,27,Slovakia,Middle,Middle,Bottom,2
male,27,Hungary,Top,Middle,Bottom,1
male,27,Slovakia,Middle,Middle,Bottom,1
female,27,Israel,Middle,Top,Bottom,1
female,27,Poland,Middle,Top,Bottom,1
female,27,France,Middle,Top,Bottom,2
male,27,United Kingdom,Bottom,Top,Bottom,1
female,27,Spain,Top,Top,Bottom,1
male,27,Austria,Middle,Top,Bottom,1
male,27,Chile,Middle,Top,Bottom,1
female,27,Belgium,Top,Top,Bottom,1
female,27,Austria,Top,Top,Bottom,1
male,27,Italy,Bottom,Bottom,Middle,349
male,27,United States,Bottom,Bottom,Middle,827
male,27,Japan,Bottom,Bottom,Middle,262
female,27,United States,Bottom,Bottom,Middle,549
female,27,Finland,Bottom,Bottom,Middle,10
female,27,Italy,Bottom,Bottom,Middle,248
male,27,United Kingdom,Bottom,Bottom,Middle,145
male,27,Denmark,Bottom,Bottom,Middle,25
male,27,France,Bottom,Bottom,Middle,96
female,27,United Kingdom,Bottom,Bottom,Middle,97
female,27,Australia,Bottom,Bottom,Middle,95
female,27,Sweden,Bottom,Bottom,Middle,13
male,27,Sweden,Bottom,Bottom,Middle,24
female,27,Belgium,Bottom,Bottom,Middle,17
female,27,Poland,Bottom,Bottom,Middle,27
female,27,Canada,Bottom,Bottom,Middle,82
male,27,Poland,Bottom,Bottom,Middle,22
male,27,Australia,Bottom,Bottom,Middle,103
male,27,Canada,Bottom,Bottom,Middle,90
female,27,Austria,Bottom,Bottom,Middle,5
male,27,Netherlands,Bottom,Bottom,Middle,76
male,27,Spain,Bottom,Bottom,Middle,124
female,27,Spain,Bottom,Bottom,Middle,83
male,27,Germany,Bottom,Bottom,Middle,82
female,27,New Zealand,Bottom,Bottom,Middle,18
female,27,Denmark,Bottom,Bottom,Middle,16
male,27,Chile,Bottom,Bottom,Middle,14
female,27,Netherlands,Bottom,Bottom,Middle,31
female,27,Norway,Bottom,Bottom,Middle,13
male,27,Italy,Middle,Bottom,Middle,367
male,27,Netherlands,Middle,Bottom,Middle,79
male,27,United States,Middle,Bottom,Middle,855
male,27,France,Middle,Bottom,Middle,111
female,27,Spain,Middle,Bottom,Middle,49
male,27,New Zealand,Middle,Bottom,Middle,13
male,27,Japan,Middle,Bottom,Middle,306
male,27,Switzerland,Middle,Bottom,Middle,25
male,27,United Kingdom,Middle,Bottom,Middle,163
female,27,United States,Middle,Bottom,Middle,397
female,27,Italy,Middle,Bottom,Middle,243
female,27,Netherlands,Middle,Bottom,Middle,38
female,27,Australia,Middle,Bottom,Middle,42
male,27,Canada,Middle,Bottom,Middle,87
female,27,Greece,Bottom,Bottom,Middle,11
female,27,France,Bottom,Bottom,Middle,74
female,27,Czech Republic,Bottom,Bottom,Middle,3
male,27,Finland,Bottom,Bottom,Middle,7
male,27,Austria,Bottom,Bottom,Middle,13
male,27,Hungary,Bottom,Bottom,Middle,7
male,27,Belgium,Bottom,Bottom,Middle,30
male,27,Mexico,Bottom,Bottom,Middle,25
female,27,Germany,Bottom,Bottom,Middle,33
male,27,Austria,Middle,Bottom,Middle,20
female,27,France,Middle,Bottom,Middle,72
female,27,Canada,Middle,Bottom,Middle,54
female,27,Portugal,Middle,Bottom,Middle,8
female,27,Japan,Middle,Bottom,Middle,37
male,27,Sweden,Middle,Bottom,Middle,40
male,27,Turkey,Middle,Bottom,Middle,20
female,27,Greece,Middle,Bottom,Middle,8
male,27,Canada,Top,Bottom,Middle,3
male,27,Portugal,Bottom,Bottom,Middle,24
male,27,South Korea,Bottom,Bottom,Middle,8
female,27,Mexico,Bottom,Bottom,Middle,20
male,27,Ireland,Bottom,Bottom,Middle,15
female,27,Japan,Bottom,Bottom,Middle,41
female,27,Portugal,Bottom,Bottom,Middle,15
female,27,United Kingdom,Middle,Bottom,Middle,90
male,27,Denmark,Middle,Bottom,Middle,51
female,27,Poland,Middle,Bottom,Middle,12
male,27,Mexico,Middle,Bottom,Middle,8
female,27,Austria,Middle,Bottom,Middle,14
female,27,Switzerland,Middle,Bottom,Middle,5
female,27,Sweden,Middle,Bottom,Middle,20
male,27,Norway,Middle,Bottom,Middle,27
male,27,Australia,Middle,Bottom,Middle,94
male,27,Hungary,Middle,Bottom,Middle,6
male,27,Spain,Middle,Bottom,Middle,93
female,27,Germany,Middle,Bottom,Middle,23
male,27,Germany,Middle,Bottom,Middle,99
male,27,Ireland,Middle,Bottom,Middle,19
female,27,Finland,Middle,Bottom,Middle,13
male,27,Austria,Top,Bottom,Middle,5
female,27,Ireland,Bottom,Bottom,Middle,10
female,27,Turkey,Bottom,Bottom,Middle,6
male,27,Norway,Bottom,Bottom,Middle,14
male,27,Israel,Middle,Bottom,Middle,32
male,27,South Korea,Middle,Bottom,Middle,4
male,27,Poland,Middle,Bottom,Middle,27
male,27,Finland,Middle,Bottom,Middle,15
female,27,Denmark,Middle,Bottom,Middle,13
male,27,Lithuania,Middle,Bottom,Middle,1
male,27,Czech Republic,Middle,Bottom,Middle,6
male,27,Italy,Top,Bottom,Middle,10
male,27,Turkey,Bottom,Bottom,Middle,20
male,27,Israel,Bottom,Bottom,Middle,11
male,27,Slovakia,Bottom,Bottom,Middle,3
male,27,Greece,Bottom,Bottom,Middle,25
male,27,New Zealand,Bottom,Bottom,Middle,8
female,27,Norway,Middle,Bottom,Middle,12
male,27,Portugal,Middle,Bottom,Middle,9
male,27,Costa Rica,Middle,Bottom,Middle,1
female,27,Israel,Middle,Bottom,Middle,19
female,27,Czech Republic,Middle,Bottom,Middle,2
female,27,Chile,Middle,Bottom,Middle,3
male,27,Belgium,Middle,Bottom,Middle,29
male,27,Germany,Top,Bottom,Middle,14
male,27,France,Top,Bottom,Middle,6
female,27,France,Top,Bottom,Middle,2
male,27,United States,Top,Bottom,Middle,18
male,27,Colombia,Bottom,Bottom,Middle,6
female,27,Chile,Bottom,Bottom,Middle,10
female,27,Slovakia,Bottom,Bottom,Middle,2
male,27,Czech Republic,Bottom,Bottom,Middle,9
male,27,Slovenia,Bottom,Bottom,Middle,3
female,27,Belgium,Middle,Bottom,Middle,8
male,27,Greece,Middle,Bottom,Middle,13
male,27,Colombia,Middle,Bottom,Middle,4
male,27,Japan,Top,Bottom,Middle,9
male,27,Ireland,Top,Bottom,Middle,2
male,27,Switzerland,Bottom,Bottom,Middle,19
female,27,Slovenia,Bottom,Bottom,Middle,2
female,27,Israel,Bottom,Bottom,Middle,6
female,27,Ireland,Middle,Bottom,Middle,9
female,27,Hungary,Middle,Bottom,Middle,3
female,27,Mexico,Middle,Bottom,Middle,5
male,27,Chile,Middle,Bottom,Middle,7
male,27,Estonia,Middle,Bottom,Middle,1
female,27,Turkey,Middle,Bottom,Middle,4
female,27,Japan,Top,Bottom,Middle,2
female,27,Switzerland,Bottom,Bottom,Middle,5
male,27,Slovenia,Middle,Bottom,Middle,1
male,27,Turkey,Top,Bottom,Middle,1
female,27,United States,Bottom,Middle,Middle,978
male,27,Japan,Bottom,Middle,Middle,348
female,27,France,Bottom,Middle,Middle,98
male,27,United Kingdom,Bottom,Middle,Middle,215
male,27,Sweden,Bottom,Middle,Middle,70
male,27,Italy,Bottom,Middle,Middle,365
male,27,United States,Bottom,Middle,Middle,1165
male,27,Spain,Bottom,Middle,Middle,174
male,27,Netherlands,Bottom,Middle,Middle,181
female,27,Spain,Bottom,Middle,Middle,128
female,27,Sweden,Bottom,Middle,Middle,37
female,27,Italy,Bottom,Middle,Middle,299
female,27,Germany,Bottom,Middle,Middle,77
male,27,France,Bottom,Middle,Middle,105
male,27,Mexico,Bottom,Middle,Middle,31
male,27,Israel,Bottom,Middle,Middle,29
female,27,Canada,Bottom,Middle,Middle,155
female,27,Israel,Bottom,Middle,Middle,28
male,27,Finland,Bottom,Middle,Middle,13
male,27,Germany,Bottom,Middle,Middle,164
female,27,Belgium,Bottom,Middle,Middle,28
female,27,Netherlands,Bottom,Middle,Middle,82
female,27,United Kingdom,Bottom,Middle,Middle,167
male,27,Norway,Bottom,Middle,Middle,32
female,27,Australia,Bottom,Middle,Middle,156
male,27,Lithuania,Bottom,Middle,Middle,7
male,27,Canada,Bottom,Middle,Middle,147
female,27,Chile,Bottom,Middle,Middle,7
male,27,Hungary,Bottom,Middle,Middle,15
male,27,Australia,Bottom,Middle,Middle,174
male,27,Belgium,Bottom,Middle,Middle,34
male,27,Netherlands,Middle,Middle,Middle,695
female,27,Chile,Middle,Middle,Middle,24
male,27,Israel,Middle,Middle,Middle,282
male,27,United States,Middle,Middle,Middle,7541
male,27,Japan,Middle,Middle,Middle,2927
female,27,Germany,Middle,Middle,Middle,382
female,27,United States,Middle,Middle,Middle,4052
male,27,United Kingdom,Middle,Middle,Middle,1762
male,27,Mexico,Middle,Middle,Middle,79
female,27,Italy,Middle,Middle,Middle,1598
female,27,Poland,Middle,Middle,Middle,200
male,27,Italy,Middle,Middle,Middle,1959
male,27,France,Middle,Middle,Middle,1110
female,27,Japan,Middle,Middle,Middle,365
female,27,France,Middle,Middle,Middle,714
female,27,Australia,Middle,Middle,Middle,411
male,27,Spain,Middle,Middle,Middle,589
female,27,Spain,Middle,Middle,Middle,396
female,27,United Kingdom,Middle,Middle,Middle,857
female,27,Sweden,Middle,Middle,Middle,242
male,27,Greece,Middle,Middle,Middle,241
male,27,Canada,Middle,Middle,Middle,986
male,27,Germany,Middle,Middle,Middle,1356
male,27,Australia,Middle,Middle,Middle,765
female,27,Netherlands,Middle,Middle,Middle,367
female,27,Denmark,Middle,Middle,Middle,133
female,27,Israel,Middle,Middle,Middle,159
female,27,Belgium,Middle,Middle,Middle,150
male,27,Norway,Middle,Middle,Middle,248
female,27,Canada,Middle,Middle,Middle,568
male,27,Slovenia,Middle,Middle,Middle,25
male,27,Czech Republic,Middle,Middle,Middle,101
male,27,Denmark,Middle,Middle,Middle,248
male,27,Turkey,Middle,Middle,Middle,380
male,27,Poland,Middle,Middle,Middle,288
male,27,Hungary,Middle,Middle,Middle,69
female,27,Switzerland,Middle,Middle,Middle,107
male,27,Austria,Middle,Middle,Middle,242
male,27,Italy,Top,Middle,Middle,305
male,27,Germany,Top,Middle,Middle,550
female,27,United States,Top,Middle,Middle,454
male,27,United States,Top,Middle,Middle,1646
female,27,Finland,Bottom,Middle,Middle,24
female,27,Denmark,Bottom,Middle,Middle,42
male,27,Portugal,Bottom,Middle,Middle,40
male,27,South Korea,Bottom,Middle,Middle,32
female,27,Portugal,Bottom,Middle,Middle,55
female,27,Austria,Bottom,Middle,Middle,10
female,27,Hungary,Bottom,Middle,Middle,11
male,27,Poland,Bottom,Middle,Middle,49
female,27,Greece,Bottom,Middle,Middle,24
male,27,Greece,Bottom,Middle,Middle,56
male,27,Turkey,Bottom,Middle,Middle,39
male,27,Sweden,Middle,Middle,Middle,430
male,27,Ireland,Middle,Middle,Middle,122
male,27,Belgium,Middle,Middle,Middle,304
female,27,Slovenia,Middle,Middle,Middle,16
male,27,Switzerland,Middle,Middle,Middle,338
male,27,Finland,Middle,Middle,Middle,110
female,27,Turkey,Middle,Middle,Middle,145
female,27,Hungary,Middle,Middle,Middle,34
female,27,Germany,Top,Middle,Middle,76
male,27,United Kingdom,Top,Middle,Middle,297
male,27,Japan,Top,Middle,Middle,611
male,27,Czech Republic,Bottom,Middle,Middle,10
male,27,Switzerland,Bottom,Middle,Middle,48
female,27,Turkey,Bottom,Middle,Middle,19
female,27,Mexico,Bottom,Middle,Middle,28
male,27,Denmark,Bottom,Middle,Middle,36
female,27,Finland,Middle,Middle,Middle,143
female,27,Colombia,Middle,Middle,Middle,14
female,27,Portugal,Middle,Middle,Middle,100
male,27,New Zealand,Middle,Middle,Middle,130
female,27,Ireland,Middle,Middle,Middle,68
female,27,Austria,Middle,Middle,Middle,90
female,27,Mexico,Middle,Middle,Middle,59
male,27,South Korea,Middle,Middle,Middle,158
female,27,Italy,Top,Middle,Middle,143
female,27,Japan,Top,Middle,Middle,53
male,27,Netherlands,Top,Middle,Middle,77
male,27,Canada,Top,Middle,Middle,144
male,27,Austria,Top,Middle,Middle,135
female,27,Norway,Bottom,Middle,Middle,29
male,27,Chile,Bottom,Middle,Middle,13
female,27,New Zealand,Bottom,Middle,Middle,21
female,27,Japan,Bottom,Middle,Middle,62
male,27,New Zealand,Bottom,Middle,Middle,15
male,27,Portugal,Middle,Middle,Middle,89
female,27,Czech Republic,Middle,Middle,Middle,39
female,27,Norway,Middle,Middle,Middle,113
male,27,Chile,Middle,Middle,Middle,35
female,27,United Kingdom,Top,Middle,Middle,73
male,27,Spain,Top,Middle,Middle,62
female,27,Greece,Middle,Middle,Middle,138
female,27,New Zealand,Middle,Middle,Middle,64
female,27,Switzerland,Bottom,Middle,Middle,18
female,27,Poland,Bottom,Middle,Middle,52
male,27,New Zealand,Top,Middle,Middle,19
male,27,Norway,Top,Middle,Middle,36
male,27,Sweden,Top,Middle,Middle,67
male,27,Turkey,Top,Middle,Middle,85
male,27,Ireland,Bottom,Middle,Middle,13
female,27,Estonia,Middle,Middle,Middle,10
male,27,Greece,Top,Middle,Middle,50
male,27,Colombia,Middle,Middle,Middle,20
female,27,Mexico,Top,Middle,Middle,2
female,27,Canada,Top,Middle,Middle,39
female,27,France,Top,Middle,Middle,98
male,27,Denmark,Top,Middle,Middle,50
female,27,Austria,Top,Middle,Middle,16
female,27,South Korea,Middle,Middle,Middle,18
female,27,Turkey,Top,Middle,Middle,27
female,27,Switzerland,Top,Middle,Middle,16
male,27,France,Top,Middle,Middle,332
male,27,Israel,Top,Middle,Middle,86
male,27,Australia,Top,Middle,Middle,95
female,27,Colombia,Bottom,Middle,Middle,3
male,27,Slovenia,Bottom,Middle,Middle,7
female,27,Finland,Top,Middle,Middle,11
male,27,Luxembourg,Middle,Middle,Middle,6
female,27,Poland,Top,Middle,Middle,13
female,27,Israel,Top,Middle,Middle,17
female,27,Czech Republic,Top,Middle,Middle,4
female,27,Portugal,Top,Middle,Middle,1
male,27,South Korea,Top,Middle,Middle,22
female,27,Australia,Top,Middle,Middle,28
male,27,Ireland,Top,Middle,Middle,18
male,27,Belgium,Top,Middle,Middle,77
male,27,Poland,Top,Middle,Middle,33
male,27,Switzerland,Top,Middle,Middle,77
female,27,Norway,Top,Middle,Middle,3
male,27,Portugal,Top,Middle,Middle,9
female,27,Sweden,Top,Middle,Middle,19
male,27,Greece,Middle,Top,Middle,28
female,27,United States,Middle,Top,Middle,325
male,27,Japan,Middle,Top,Middle,316
male,27,Turkey,Middle,Top,Middle,26
female,27,France,Top,Top,Middle,46
male,27,Japan,Top,Top,Middle,429
male,27,France,Top,Top,Middle,232
male,27,Canada,Top,Top,Middle,130
male,27,United Kingdom,Top,Top,Middle,290
male,27,United States,Top,Top,Middle,1260
male,27,Italy,Top,Top,Middle,137
male,27,Australia,Top,Top,Middle,67
female,27,United States,Bottom,Top,Middle,14
male,27,France,Middle,Top,Middle,108
female,27,United States,Top,Top,Middle,284
male,27,Germany,Top,Top,Middle,405
male,27,Germany,Bottom,Top,Middle,5
female,27,Italy,Bottom,Top,Middle,1
male,27,Italy,Middle,Top,Middle,89
male,27,Portugal,Middle,Top,Middle,9
male,27,Denmark,Middle,Top,Middle,30
male,27,Canada,Middle,Top,Middle,107
male,27,Norway,Top,Top,Middle,26
female,27,United Kingdom,Middle,Top,Middle,68
female,27,Canada,Middle,Top,Middle,41
female,27,Switzerland,Top,Top,Middle,4
male,27,United States,Middle,Top,Middle,821
male,27,Austria,Middle,Top,Middle,21
male,27,Sweden,Middle,Top,Middle,29
male,27,Germany,Middle,Top,Middle,180
male,27,Denmark,Top,Top,Middle,31
male,27,Netherlands,Top,Top,Middle,134
female,27,Sweden,Middle,Top,Middle,19
female,27,Japan,Middle,Top,Middle,26
male,27,Netherlands,Middle,Top,Middle,119
female,27,Sweden,Top,Top,Middle,10
female,27,Poland,Top,Top,Middle,9
male,27,Israel,Top,Top,Middle,47
male,27,Switzerland,Middle,Top,Middle,26
female,27,Netherlands,Middle,Top,Middle,44
male,27,South Korea,Middle,Top,Middle,25
female,27,Spain,Top,Top,Middle,12
male,27,United Kingdom,Middle,Top,Middle,157
male,27,Sweden,Top,Top,Middle,73
male,27,Belgium,Top,Top,Middle,70
female,27,Finland,Top,Top,Middle,11
female,27,Japan,Top,Top,Middle,19
female,27,Germany,Top,Top,Middle,31
female,27,Australia,Middle,Top,Middle,52
male,27,Australia,Middle,Top,Middle,72
male,27,Greece,Bottom,Top,Middle,1
male,27,Turkey,Top,Top,Middle,26
female,27,United Kingdom,Top,Top,Middle,47
male,27,Spain,Top,Top,Middle,43
female,27,Israel,Top,Top,Middle,6
male,27,Poland,Top,Top,Middle,16
male,27,Austria,Top,Top,Middle,77
female,27,Turkey,Top,Top,Middle,13
male,27,Switzerland,Top,Top,Middle,59
female,27,Iceland,Middle,Bottom,Middle,2
female,27,Austria,Top,Bottom,Middle,1
female,27,Iceland,Bottom,Bottom,Middle,2
male,27,Greece,Top,Bottom,Middle,1
male,27,Spain,Top,Bottom,Middle,2
female,27,United States,Top,Bottom,Middle,5
female,27,Spain,Top,Bottom,Middle,2
female,27,Iceland,Bottom,Middle,Middle,3
male,27,Estonia,Middle,Middle,Middle,10
male,27,Iceland,Middle,Middle,Middle,16
female,27,Czech Republic,Bottom,Middle,Middle,10
female,27,Iceland,Middle,Middle,Middle,2
female,27,Ireland,Bottom,Middle,Middle,16
male,27,Finland,Top,Middle,Middle,24
male,27,Slovakia,Bottom,Middle,Middle,5
female,27,Belgium,Top,Middle,Middle,19
female,27,Estonia,Bottom,Middle,Middle,4
female,27,Lithuania,Middle,Middle,Middle,6
male,27,Lithuania,Middle,Middle,Middle,7
male,27,Austria,Bottom,Middle,Middle,21
male,27,Slovakia,Middle,Middle,Middle,15
female,27,Ireland,Top,Middle,Middle,6
male,27,Chile,Top,Middle,Middle,1
female,27,Slovenia,Bottom,Middle,Middle,4
female,27,Spain,Top,Middle,Middle,21
male,27,Luxembourg,Top,Middle,Middle,1
male,27,Hungary,Top,Middle,Middle,7
male,27,Ireland,Middle,Top,Middle,8
male,27,Poland,Middle,Top,Middle,15
male,27,Belgium,Middle,Top,Middle,33
female,27,Germany,Middle,Top,Middle,32
female,27,Belgium,Top,Top,Middle,12
female,27,Denmark,Middle,Top,Middle,11
male,27,Greece,Top,Top,Middle,34
female,27,Israel,Middle,Top,Middle,4
male,27,Finland,Top,Top,Middle,26
female,27,Canada,Bottom,Top,Middle,2
female,27,Turkey,Middle,Top,Middle,5
male,27,United States,Bottom,Top,Middle,18
female,27,Australia,Top,Top,Middle,18
male,27,Israel,Middle,Top,Middle,24
male,27,Spain,Middle,Top,Middle,36
female,27,Greece,Middle,Top,Middle,11
female,27,Hungary,Bottom,Bottom,Middle,2
