Gender,ASJC_2d,Country,Early,Mid,Late,NoAuthors
male,31,United Kingdom,Middle,Middle,Bottom,70
male,31,Slovakia,Middle,Middle,Bottom,4
male,31,Austria,Middle,Middle,Bottom,8
male,31,Canada,Middle,Middle,Bottom,24
male,31,Canada,Middle,Bottom,Bottom,17
male,31,Belgium,Bottom,Bottom,Bottom,13
male,31,Sweden,Middle,Middle,Bottom,20
female,31,Sweden,Bottom,Bottom,Bottom,2
male,31,Netherlands,Middle,Bottom,Bottom,10
female,31,Japan,Middle,Middle,Bottom,13
male,31,Australia,Middle,Bottom,Bottom,7
male,31,Turkey,Middle,Bottom,Bottom,10
male,31,Italy,Middle,Top,Bottom,6
male,31,France,Top,Middle,Bottom,4
male,31,Chile,Middle,Middle,Bottom,3
female,31,Germany,Bottom,Bottom,Bottom,22
male,31,Japan,Top,Middle,Bottom,20
male,31,Denmark,Middle,Middle,Bottom,3
female,31,France,Middle,Middle,Bottom,20
male,31,Chile,Bottom,Bottom,Bottom,5
female,31,Canada,Middle,Bottom,Bottom,3
male,31,France,Middle,Bottom,Bottom,83
female,31,United States,Bottom,Middle,Bottom,18
male,31,France,Middle,Top,Bottom,4
female,31,Canada,Bottom,Bottom,Bottom,3
male,31,Canada,Bottom,Middle,Bottom,8
female,31,United States,Middle,Bottom,Bottom,31
male,31,France,Bottom,Middle,Bottom,40
male,31,Netherlands,Bottom,Middle,Bottom,6
male,31,Poland,Middle,Bottom,Bottom,21
male,31,United States,Top,Bottom,Bottom,8
male,31,Netherlands,Top,Middle,Bottom,1
male,31,Israel,Bottom,Bottom,Bottom,9
male,31,Sweden,Middle,Bottom,Bottom,10
male,31,Italy,Middle,Bottom,Bottom,34
male,31,Sweden,Bottom,Bottom,Bottom,23
male,31,Switzerland,Middle,Bottom,Bottom,13
male,31,United Kingdom,Top,Middle,Bottom,7
male,31,Lithuania,Middle,Bottom,Bottom,3
female,31,Belgium,Bottom,Bottom,Bottom,2
male,31,Germany,Bottom,Middle,Bottom,42
male,31,Netherlands,Middle,Middle,Bottom,25
male,31,Poland,Bottom,Bottom,Bottom,40
female,31,France,Top,Top,Bottom,1
female,31,France,Middle,Bottom,Bottom,25
male,31,Spain,Bottom,Middle,Bottom,12
female,31,Germany,Middle,Bottom,Bottom,15
female,31,Portugal,Middle,Middle,Bottom,1
female,31,Italy,Bottom,Middle,Bottom,9
male,31,Czech Republic,Middle,Bottom,Bottom,4
male,31,Germany,Top,Top,Bottom,6
male,31,Germany,Top,Middle,Bottom,14
male,31,United States,Top,Top,Bottom,12
male,31,United States,Middle,Top,Bottom,23
female,31,Germany,Top,Middle,Bottom,2
female,31,Italy,Middle,Bottom,Bottom,13
male,31,Finland,Middle,Bottom,Bottom,8
male,31,Turkey,Middle,Middle,Bottom,6
male,31,Slovakia,Middle,Bottom,Bottom,3
female,31,Poland,Bottom,Bottom,Bottom,10
female,31,United Kingdom,Bottom,Bottom,Bottom,4
male,31,South Korea,Top,Top,Bottom,1
female,31,Germany,Middle,Middle,Bottom,8
male,31,Austria,Bottom,Bottom,Bottom,10
female,31,Mexico,Bottom,Bottom,Bottom,10
male,31,Mexico,Middle,Bottom,Bottom,12
male,31,Portugal,Bottom,Bottom,Bottom,5
male,31,Canada,Top,Middle,Bottom,8
male,31,Sweden,Top,Middle,Bottom,1
male,31,Finland,Middle,Middle,Bottom,6
female,31,Turkey,Bottom,Bottom,Bottom,1
male,31,Portugal,Top,Middle,Bottom,2
male,31,Israel,Middle,Middle,Bottom,12
male,31,Greece,Middle,Middle,Bottom,17
male,31,Spain,Middle,Middle,Bottom,37
male,31,Greece,Bottom,Bottom,Bottom,8
female,31,Spain,Middle,Bottom,Bottom,8
female,31,France,Bottom,Middle,Bottom,17
male,31,Netherlands,Middle,Top,Bottom,2
male,31,Ireland,Middle,Bottom,Bottom,1
male,31,Belgium,Middle,Middle,Bottom,16
male,31,United Kingdom,Top,Bottom,Bottom,1
female,31,France,Middle,Top,Bottom,1
male,31,Sweden,Bottom,Middle,Bottom,3
male,31,Mexico,Top,Bottom,Bottom,1
male,31,Austria,Middle,Bottom,Bottom,3
female,31,Israel,Bottom,Bottom,Bottom,3
male,31,Australia,Bottom,Middle,Bottom,2
female,31,Israel,Middle,Bottom,Bottom,2
male,31,Italy,Top,Bottom,Bottom,1
female,31,South Korea,Middle,Bottom,Bottom,1
male,31,Chile,Middle,Bottom,Bottom,2
male,31,Greece,Middle,Bottom,Bottom,5
male,31,Switzerland,Top,Middle,Bottom,3
male,31,Colombia,Bottom,Bottom,Bottom,1
male,31,Slovakia,Bottom,Bottom,Bottom,4
male,31,Japan,Top,Top,Bottom,10
male,31,Slovakia,Bottom,Middle,Bottom,6
male,31,Finland,Bottom,Bottom,Bottom,3
male,31,Norway,Middle,Middle,Bottom,1
male,31,Greece,Middle,Top,Bottom,2
female,31,Slovakia,Bottom,Bottom,Bottom,1
male,31,Germany,Middle,Top,Bottom,5
male,31,Hungary,Bottom,Bottom,Bottom,6
male,31,Turkey,Bottom,Bottom,Bottom,4
male,31,Spain,Middle,Bottom,Bottom,28
female,31,Netherlands,Bottom,Bottom,Bottom,2
female,31,Japan,Bottom,Middle,Bottom,2
female,31,Greece,Bottom,Bottom,Bottom,2
male,31,Czech Republic,Bottom,Bottom,Bottom,15
male,31,Latvia,Bottom,Bottom,Bottom,8
female,31,United Kingdom,Top,Bottom,Bottom,1
male,31,Belgium,Top,Bottom,Bottom,1
male,31,Australia,Middle,Middle,Bottom,11
male,31,Germany,Top,Bottom,Bottom,2
male,31,Denmark,Bottom,Bottom,Bottom,4
male,31,Poland,Top,Bottom,Bottom,1
male,31,Belgium,Middle,Top,Bottom,1
male,31,Australia,Middle,Top,Bottom,2
female,31,Australia,Bottom,Bottom,Bottom,1
female,31,Australia,Middle,Bottom,Bottom,1
female,31,Canada,Top,Middle,Bottom,2
male,31,Belgium,Bottom,Middle,Bottom,5
male,31,Hungary,Middle,Middle,Bottom,3
male,31,Norway,Bottom,Bottom,Bottom,5
male,31,Lithuania,Middle,Middle,Bottom,3
female,31,United Kingdom,Middle,Middle,Bottom,8
male,31,Japan,Top,Bottom,Bottom,3
female,31,United Kingdom,Middle,Bottom,Bottom,1
male,31,Slovenia,Bottom,Bottom,Bottom,1
female,31,Czech Republic,Middle,Bottom,Bottom,1
female,31,Finland,Middle,Middle,Bottom,2
female,31,Czech Republic,Bottom,Bottom,Bottom,1
male,31,Portugal,Middle,Middle,Bottom,13
male,31,Norway,Middle,Bottom,Bottom,1
male,31,United Kingdom,Top,Top,Bottom,4
female,31,Poland,Middle,Bottom,Bottom,5
male,31,Mexico,Bottom,Middle,Bottom,6
female,31,Israel,Middle,Middle,Bottom,1
female,31,Poland,Middle,Middle,Bottom,4
male,31,Portugal,Bottom,Middle,Bottom,3
male,31,Australia,Top,Middle,Bottom,3
male,31,Mexico,Middle,Middle,Bottom,6
male,31,Denmark,Bottom,Middle,Bottom,3
male,31,Switzerland,Middle,Top,Bottom,4
male,31,Ireland,Bottom,Middle,Bottom,1
female,31,Switzerland,Bottom,Bottom,Bottom,1
male,31,Israel,Middle,Top,Bottom,1
female,31,Poland,Bottom,Middle,Bottom,3
male,31,Iceland,Bottom,Middle,Bottom,1
male,31,Colombia,Middle,Middle,Bottom,1
female,31,Latvia,Bottom,Bottom,Bottom,2
female,31,United States,Top,Top,Bottom,2
female,31,Australia,Bottom,Middle,Bottom,1
male,31,Poland,Bottom,Top,Bottom,1
male,31,Hungary,Middle,Bottom,Bottom,3
male,31,France,Top,Top,Bottom,3
female,31,Spain,Middle,Middle,Bottom,11
male,31,Spain,Top,Middle,Bottom,8
male,31,Poland,Top,Middle,Bottom,4
male,31,Estonia,Middle,Middle,Bottom,1
male,31,South Korea,Top,Middle,Bottom,6
female,31,Greece,Middle,Middle,Bottom,3
female,31,Switzerland,Middle,Top,Bottom,1
male,31,Lithuania,Bottom,Bottom,Bottom,5
female,31,Mexico,Middle,Bottom,Bottom,3
female,31,Germany,Bottom,Middle,Bottom,3
male,31,Italy,Top,Middle,Bottom,4
male,31,Ireland,Middle,Middle,Bottom,5
male,31,Portugal,Middle,Bottom,Bottom,7
male,31,New Zealand,Bottom,Bottom,Bottom,1
male,31,Austria,Bottom,Middle,Bottom,4
male,31,Canada,Top,Top,Bottom,2
female,31,Finland,Middle,Bottom,Bottom,1
female,31,Belgium,Middle,Middle,Bottom,2
female,31,Japan,Top,Middle,Bottom,1
female,31,Netherlands,Middle,Bottom,Bottom,1
male,31,United Kingdom,Middle,Top,Bottom,3
female,31,Norway,Middle,Bottom,Bottom,1
male,31,Chile,Bottom,Middle,Bottom,1
male,31,Poland,Middle,Top,Bottom,2
female,31,Spain,Bottom,Middle,Bottom,3
male,31,South Korea,Bottom,Middle,Bottom,3
male,31,Switzerland,Bottom,Middle,Bottom,7
female,31,Switzerland,Middle,Middle,Bottom,1
male,31,Israel,Bottom,Middle,Bottom,3
male,31,Czech Republic,Middle,Middle,Bottom,3
female,31,Sweden,Middle,Bottom,Bottom,1
female,31,Turkey,Middle,Middle,Bottom,1
male,31,Australia,Top,Top,Bottom,1
male,31,Greece,Bottom,Middle,Bottom,3
male,31,Netherlands,Top,Top,Bottom,2
male,31,New Zealand,Middle,Top,Bottom,1
male,31,Colombia,Middle,Bottom,Bottom,2
female,31,France,Top,Middle,Bottom,2
male,31,Canada,Middle,Top,Bottom,2
female,31,United States,Top,Middle,Bottom,3
male,31,Estonia,Bottom,Bottom,Bottom,1
female,31,Latvia,Bottom,Middle,Bottom,1
female,31,New Zealand,Middle,Middle,Bottom,1
male,31,Italy,Bottom,Top,Bottom,2
male,31,Italy,Top,Top,Bottom,3
male,31,Austria,Top,Top,Bottom,1
female,31,Portugal,Bottom,Middle,Bottom,1
male,31,United Kingdom,Bottom,Top,Bottom,1
female,31,Greece,Middle,Bottom,Bottom,1
female,31,Austria,Middle,Middle,Bottom,1
male,31,Estonia,Middle,Bottom,Bottom,1
female,31,Canada,Middle,Middle,Bottom,2
male,31,Belgium,Top,Middle,Bottom,1
female,31,United Kingdom,Top,Middle,Bottom,1
male,31,Hungary,Bottom,Middle,Bottom,1
male,31,Portugal,Top,Bottom,Bottom,1
female,31,Hungary,Middle,Bottom,Bottom,1
male,31,Sweden,Middle,Top,Bottom,1
male,31,Israel,Top,Middle,Bottom,1
female,31,Portugal,Bottom,Bottom,Bottom,1
female,31,Italy,Middle,Top,Bottom,1
female,31,South Korea,Bottom,Bottom,Bottom,1
female,31,Italy,Top,Middle,Bottom,1
male,31,Colombia,Bottom,Middle,Bottom,1
male,31,Slovenia,Bottom,Middle,Bottom,1
male,31,Latvia,Bottom,Middle,Bottom,1
male,31,Ireland,Top,Top,Bottom,1
male,31,France,Bottom,Bottom,Middle,68
male,31,United States,Bottom,Bottom,Middle,237
male,31,Spain,Middle,Middle,Middle,349
male,31,Mexico,Bottom,Bottom,Middle,25
male,31,Australia,Top,Middle,Middle,24
male,31,Japan,Middle,Middle,Middle,1159
male,31,United States,Middle,Middle,Middle,1788
male,31,Japan,Middle,Bottom,Middle,171
female,31,United States,Bottom,Middle,Middle,36
male,31,Finland,Top,Middle,Middle,6
male,31,United States,Bottom,Middle,Middle,266
male,31,Italy,Middle,Middle,Middle,673
male,31,Sweden,Bottom,Bottom,Middle,7
male,31,United Kingdom,Middle,Middle,Middle,423
male,31,Germany,Bottom,Bottom,Middle,95
male,31,Italy,Bottom,Bottom,Middle,81
female,31,Japan,Middle,Middle,Middle,59
male,31,Switzerland,Middle,Middle,Middle,124
male,31,Greece,Middle,Middle,Middle,92
male,31,France,Middle,Middle,Middle,861
male,31,Japan,Bottom,Bottom,Middle,147
female,31,United States,Middle,Middle,Middle,224
male,31,Japan,Top,Top,Middle,75
female,31,South Korea,Middle,Bottom,Middle,1
male,31,Belgium,Middle,Middle,Middle,64
female,31,United States,Middle,Bottom,Middle,32
female,31,United States,Bottom,Bottom,Middle,33
male,31,Czech Republic,Bottom,Bottom,Middle,10
male,31,South Korea,Middle,Top,Middle,18
male,31,Hungary,Middle,Middle,Middle,33
male,31,United Kingdom,Bottom,Middle,Middle,50
male,31,Italy,Bottom,Middle,Middle,113
female,31,France,Middle,Middle,Middle,174
male,31,United Kingdom,Middle,Bottom,Middle,40
male,31,Turkey,Bottom,Bottom,Middle,6
male,31,Hungary,Middle,Bottom,Middle,7
male,31,Lithuania,Middle,Middle,Middle,8
male,31,Spain,Middle,Bottom,Middle,24
male,31,Colombia,Bottom,Bottom,Middle,4
male,31,United States,Top,Middle,Middle,389
male,31,Lithuania,Bottom,Bottom,Middle,9
male,31,Sweden,Middle,Middle,Middle,85
male,31,Poland,Bottom,Bottom,Middle,32
female,31,France,Bottom,Bottom,Middle,19
male,31,Denmark,Middle,Middle,Middle,26
male,31,Germany,Top,Middle,Middle,147
male,31,Chile,Bottom,Middle,Middle,10
male,31,Poland,Middle,Bottom,Middle,38
male,31,Japan,Top,Middle,Middle,191
male,31,Slovenia,Middle,Middle,Middle,17
male,31,United Kingdom,Top,Top,Middle,98
male,31,Italy,Middle,Bottom,Middle,68
male,31,Canada,Middle,Middle,Middle,145
female,31,Italy,Bottom,Bottom,Middle,29
male,31,Poland,Middle,Middle,Middle,232
female,31,United States,Top,Middle,Middle,42
male,31,Canada,Middle,Bottom,Middle,19
male,31,France,Middle,Bottom,Middle,78
male,31,United States,Middle,Bottom,Middle,268
male,31,Netherlands,Middle,Middle,Middle,107
male,31,United States,Middle,Top,Middle,194
male,31,Italy,Top,Top,Middle,70
male,31,United States,Top,Top,Middle,287
male,31,Japan,Middle,Top,Middle,97
female,31,United States,Top,Top,Middle,28
male,31,Sweden,Top,Middle,Middle,21
male,31,Portugal,Middle,Bottom,Middle,4
male,31,Japan,Bottom,Middle,Middle,167
male,31,Netherlands,Middle,Top,Middle,14
male,31,France,Top,Middle,Middle,97
female,31,Poland,Bottom,Bottom,Middle,9
male,31,Chile,Middle,Middle,Middle,40
female,31,Portugal,Middle,Bottom,Middle,2
male,31,Spain,Bottom,Bottom,Middle,28
male,31,Finland,Middle,Bottom,Middle,5
male,31,Germany,Middle,Middle,Middle,785
male,31,Germany,Bottom,Middle,Middle,122
male,31,Austria,Middle,Bottom,Middle,5
male,31,Mexico,Bottom,Middle,Middle,33
female,31,France,Middle,Bottom,Middle,10
male,31,Israel,Middle,Middle,Middle,69
female,31,Spain,Middle,Bottom,Middle,14
male,31,Spain,Bottom,Middle,Middle,40
female,31,United Kingdom,Middle,Middle,Middle,56
female,31,Austria,Bottom,Bottom,Middle,1
male,31,Netherlands,Middle,Bottom,Middle,10
male,31,Mexico,Middle,Middle,Middle,103
male,31,Denmark,Middle,Bottom,Middle,9
male,31,Poland,Bottom,Middle,Middle,70
female,31,Germany,Middle,Bottom,Middle,10
male,31,Poland,Top,Middle,Middle,16
male,31,Israel,Bottom,Middle,Middle,15
male,31,Austria,Middle,Top,Middle,8
male,31,Israel,Middle,Bottom,Middle,14
male,31,Slovakia,Bottom,Bottom,Middle,4
male,31,Canada,Bottom,Middle,Middle,20
male,31,Israel,Middle,Top,Middle,13
male,31,Switzerland,Middle,Bottom,Middle,11
female,31,Greece,Bottom,Middle,Middle,3
female,31,Ireland,Bottom,Bottom,Middle,2
male,31,Sweden,Middle,Bottom,Middle,5
male,31,Switzerland,Bottom,Bottom,Middle,17
male,31,Australia,Bottom,Middle,Middle,19
male,31,Greece,Bottom,Bottom,Middle,6
male,31,Czech Republic,Middle,Top,Middle,3
male,31,United Kingdom,Middle,Top,Middle,55
female,31,Italy,Middle,Middle,Middle,220
male,31,Germany,Top,Top,Middle,83
female,31,Italy,Middle,Bottom,Middle,25
female,31,Portugal,Bottom,Bottom,Middle,4
male,31,Netherlands,Top,Middle,Middle,16
female,31,Finland,Middle,Middle,Middle,2
female,31,Ireland,Middle,Middle,Middle,6
male,31,South Korea,Middle,Middle,Middle,114
female,31,Canada,Middle,Middle,Middle,17
male,31,Greece,Top,Middle,Middle,18
male,31,United Kingdom,Bottom,Bottom,Middle,41
male,31,France,Bottom,Middle,Middle,139
male,31,Germany,Middle,Bottom,Middle,59
male,31,Italy,Middle,Top,Middle,59
male,31,Turkey,Middle,Middle,Middle,37
female,31,Spain,Middle,Middle,Middle,79
female,31,Germany,Bottom,Bottom,Middle,10
male,31,South Korea,Bottom,Bottom,Middle,10
male,31,Italy,Top,Middle,Middle,136
male,31,Greece,Middle,Top,Middle,6
male,31,Czech Republic,Bottom,Middle,Middle,16
female,31,Greece,Bottom,Bottom,Middle,1
male,31,Netherlands,Bottom,Bottom,Middle,12
female,31,Italy,Bottom,Middle,Middle,27
female,31,Netherlands,Middle,Middle,Middle,5
male,31,Ireland,Middle,Middle,Middle,30
female,31,Japan,Bottom,Bottom,Middle,6
male,31,Hungary,Bottom,Bottom,Middle,4
male,31,Portugal,Middle,Middle,Middle,43
male,31,Canada,Bottom,Bottom,Middle,17
male,31,Austria,Bottom,Middle,Middle,4
female,31,France,Bottom,Middle,Middle,27
male,31,Canada,Top,Middle,Middle,31
male,31,Slovakia,Middle,Middle,Middle,14
female,31,Poland,Bottom,Middle,Middle,16
female,31,United Kingdom,Bottom,Bottom,Middle,2
male,31,Mexico,Middle,Bottom,Middle,18
male,31,Israel,Top,Middle,Middle,22
female,31,Belgium,Bottom,Bottom,Middle,1
male,31,Germany,Middle,Top,Middle,61
male,31,France,Middle,Top,Middle,61
male,31,Chile,Middle,Bottom,Middle,5
female,31,Germany,Middle,Middle,Middle,54
male,31,Lithuania,Bottom,Middle,Middle,10
female,31,Sweden,Bottom,Middle,Middle,3
male,31,Estonia,Middle,Middle,Middle,7
female,31,Hungary,Middle,Middle,Middle,5
female,31,Mexico,Bottom,Middle,Middle,4
male,31,Netherlands,Bottom,Middle,Middle,19
female,31,Hungary,Bottom,Middle,Middle,1
male,31,Australia,Middle,Bottom,Middle,10
male,31,Norway,Middle,Middle,Middle,18
female,31,Norway,Middle,Middle,Middle,3
male,31,Estonia,Bottom,Bottom,Middle,3
male,31,Finland,Middle,Middle,Middle,27
female,31,Japan,Bottom,Middle,Middle,6
male,31,New Zealand,Bottom,Middle,Middle,4
male,31,South Korea,Bottom,Middle,Middle,20
male,31,Czech Republic,Middle,Middle,Middle,55
male,31,Switzerland,Middle,Top,Middle,13
male,31,Austria,Middle,Middle,Middle,69
male,31,Belgium,Bottom,Middle,Middle,15
female,31,France,Bottom,Top,Middle,2
male,31,Norway,Bottom,Middle,Middle,2
male,31,Sweden,Bottom,Middle,Middle,14
female,31,Israel,Middle,Middle,Middle,10
male,31,United Kingdom,Top,Middle,Middle,109
male,31,Israel,Bottom,Bottom,Middle,7
male,31,Netherlands,Top,Top,Middle,22
male,31,Australia,Middle,Top,Middle,20
male,31,Austria,Bottom,Bottom,Middle,3
male,31,Denmark,Top,Middle,Middle,8
female,31,Poland,Middle,Middle,Middle,38
male,31,Norway,Bottom,Bottom,Middle,4
female,31,Spain,Bottom,Middle,Middle,8
female,31,United States,Middle,Top,Middle,23
female,31,Poland,Top,Middle,Middle,3
male,31,New Zealand,Middle,Middle,Middle,11
male,31,United States,Top,Bottom,Middle,15
male,31,South Korea,Middle,Bottom,Middle,13
male,31,Greece,Bottom,Middle,Middle,15
male,31,Switzerland,Top,Middle,Middle,29
male,31,Australia,Middle,Middle,Middle,85
female,31,Poland,Middle,Bottom,Middle,3
female,31,Spain,Bottom,Bottom,Middle,6
male,31,Chile,Bottom,Bottom,Middle,3
female,31,Mexico,Bottom,Bottom,Middle,3
male,31,Belgium,Bottom,Bottom,Middle,9
female,31,Germany,Bottom,Middle,Middle,14
male,31,Switzerland,Bottom,Middle,Middle,25
male,31,Poland,Middle,Top,Middle,6
male,31,Portugal,Bottom,Middle,Middle,9
male,31,Germany,Top,Bottom,Middle,4
male,31,Latvia,Bottom,Bottom,Middle,4
female,31,Switzerland,Middle,Middle,Middle,5
female,31,Sweden,Middle,Middle,Middle,15
female,31,Germany,Top,Middle,Middle,10
male,31,Turkey,Bottom,Middle,Middle,6
male,31,Spain,Middle,Top,Middle,19
male,31,Costa Rica,Top,Middle,Middle,1
female,31,France,Top,Top,Middle,7
female,31,Czech Republic,Middle,Middle,Middle,5
male,31,Canada,Middle,Top,Middle,10
male,31,France,Top,Top,Middle,66
female,31,Greece,Middle,Bottom,Middle,3
female,31,Spain,Top,Middle,Middle,10
male,31,Greece,Middle,Bottom,Middle,10
female,31,France,Top,Middle,Middle,9
female,31,Australia,Middle,Bottom,Middle,3
female,31,Canada,Bottom,Bottom,Middle,4
male,31,Estonia,Bottom,Middle,Middle,3
male,31,Austria,Top,Top,Middle,7
male,31,Spain,Top,Middle,Middle,58
male,31,Portugal,Bottom,Bottom,Middle,3
male,31,New Zealand,Bottom,Bottom,Middle,3
female,31,Colombia,Bottom,Bottom,Middle,1
female,31,New Zealand,Bottom,Bottom,Middle,1
female,31,Mexico,Middle,Middle,Middle,14
male,31,Turkey,Middle,Bottom,Middle,7
female,31,Estonia,Bottom,Bottom,Middle,1
male,31,Japan,Top,Bottom,Middle,3
male,31,Slovakia,Bottom,Middle,Middle,5
male,31,Sweden,Top,Bottom,Middle,1
female,31,Australia,Middle,Middle,Middle,16
male,31,Denmark,Bottom,Middle,Middle,5
female,31,Greece,Middle,Middle,Middle,10
female,31,United Kingdom,Middle,Bottom,Middle,4
male,31,Sweden,Middle,Top,Middle,11
male,31,Australia,Bottom,Bottom,Middle,9
female,31,Japan,Middle,Top,Middle,5
female,31,Portugal,Middle,Middle,Middle,13
male,31,Hungary,Bottom,Middle,Middle,10
female,31,Israel,Middle,Top,Middle,2
male,31,Colombia,Middle,Middle,Middle,7
male,31,Japan,Bottom,Top,Middle,3
male,31,Ireland,Bottom,Bottom,Middle,1
female,31,Latvia,Middle,Middle,Middle,2
female,31,Mexico,Middle,Bottom,Middle,2
female,31,Switzerland,Top,Middle,Middle,2
female,31,Hungary,Bottom,Bottom,Middle,1
female,31,Sweden,Top,Top,Middle,3
female,31,Canada,Bottom,Middle,Middle,2
male,31,Latvia,Middle,Middle,Middle,6
female,31,Italy,Top,Middle,Middle,21
male,31,Israel,Bottom,Top,Middle,1
female,31,Switzerland,Middle,Bottom,Middle,2
male,31,Finland,Bottom,Bottom,Middle,3
female,31,Italy,Middle,Top,Middle,13
female,31,France,Middle,Top,Middle,8
male,31,Ireland,Bottom,Middle,Middle,4
male,31,Ireland,Middle,Bottom,Middle,3
male,31,Belgium,Middle,Bottom,Middle,1
male,31,Luxembourg,Bottom,Middle,Middle,1
male,31,Spain,Top,Bottom,Middle,2
male,31,Finland,Top,Top,Middle,4
male,31,Australia,Top,Top,Middle,23
female,31,Japan,Middle,Bottom,Middle,5
female,31,United Kingdom,Bottom,Middle,Middle,8
male,31,Mexico,Middle,Top,Middle,1
male,31,Denmark,Middle,Top,Middle,5
female,31,Portugal,Middle,Top,Middle,2
female,31,Israel,Bottom,Bottom,Middle,1
female,31,Estonia,Bottom,Middle,Middle,1
female,31,Denmark,Bottom,Bottom,Middle,1
female,31,Turkey,Bottom,Middle,Middle,1
male,31,Sweden,Top,Top,Middle,8
male,31,Czech Republic,Middle,Bottom,Middle,2
male,31,Denmark,Bottom,Bottom,Middle,2
female,31,Netherlands,Bottom,Middle,Middle,1
male,31,Greece,Top,Top,Middle,7
male,31,South Korea,Top,Middle,Middle,18
male,31,Austria,Top,Middle,Middle,9
male,31,Canada,Top,Top,Middle,20
male,31,Iceland,Middle,Middle,Middle,6
male,31,South Korea,Top,Top,Middle,16
female,31,Switzerland,Bottom,Middle,Middle,4
male,31,Norway,Middle,Bottom,Middle,3
male,31,South Korea,Top,Bottom,Middle,1
male,31,Colombia,Middle,Bottom,Middle,1
female,31,Slovenia,Bottom,Bottom,Middle,1
male,31,Czech Republic,Top,Middle,Middle,6
female,31,Norway,Bottom,Middle,Middle,1
female,31,Belgium,Middle,Bottom,Middle,1
female,31,Slovakia,Middle,Middle,Middle,2
male,31,United States,Bottom,Top,Middle,15
male,31,Hungary,Top,Middle,Middle,5
female,31,Japan,Top,Middle,Middle,9
male,31,Latvia,Bottom,Middle,Middle,2
male,31,Portugal,Top,Top,Middle,4
female,31,Portugal,Bottom,Middle,Middle,3
female,31,United Kingdom,Middle,Top,Middle,7
female,31,New Zealand,Middle,Middle,Middle,2
male,31,Canada,Top,Bottom,Middle,1
male,31,New Zealand,Middle,Top,Middle,1
female,31,Sweden,Bottom,Bottom,Middle,1
male,31,United Kingdom,Bottom,Top,Middle,5
male,31,Belgium,Top,Middle,Middle,11
female,31,Australia,Bottom,Bottom,Middle,1
female,31,Czech Republic,Bottom,Middle,Middle,1
male,31,Ireland,Middle,Top,Middle,6
female,31,Slovakia,Bottom,Middle,Middle,1
female,31,Japan,Top,Top,Middle,4
male,31,Israel,Top,Top,Middle,16
male,31,Colombia,Bottom,Middle,Middle,3
male,31,Switzerland,Top,Top,Middle,9
male,31,Ireland,Top,Top,Middle,5
female,31,Lithuania,Bottom,Middle,Middle,2
male,31,New Zealand,Middle,Bottom,Middle,3
female,31,Colombia,Middle,Bottom,Middle,1
male,31,Germany,Bottom,Top,Middle,4
male,31,Finland,Bottom,Middle,Middle,4
female,31,United States,Top,Bottom,Middle,1
female,31,Australia,Top,Middle,Middle,2
female,31,Germany,Middle,Top,Middle,5
male,31,Turkey,Top,Bottom,Middle,1
male,31,Belgium,Top,Top,Middle,13
female,31,Finland,Middle,Top,Middle,1
male,31,Spain,Top,Top,Middle,26
female,31,Switzerland,Bottom,Top,Middle,1
female,31,United Kingdom,Top,Middle,Middle,7
male,31,Mexico,Top,Middle,Middle,9
female,31,Germany,Top,Top,Middle,3
female,31,Finland,Bottom,Bottom,Middle,1
male,31,Hungary,Middle,Top,Middle,3
male,31,Ireland,Bottom,Top,Middle,1
female,31,Iceland,Bottom,Middle,Middle,1
male,31,Israel,Top,Bottom,Middle,1
male,31,Iceland,Bottom,Middle,Middle,1
male,31,Italy,Top,Bottom,Middle,5
female,31,Belgium,Middle,Middle,Middle,7
female,31,Belgium,Bottom,Middle,Middle,1
female,31,Austria,Bottom,Middle,Middle,1
female,31,Greece,Top,Top,Middle,3
male,31,Costa Rica,Bottom,Bottom,Middle,1
male,31,Portugal,Top,Middle,Middle,6
female,31,Spain,Middle,Top,Middle,4
male,31,Finland,Middle,Top,Middle,2
male,31,Ireland,Top,Middle,Middle,5
male,31,Latvia,Middle,Top,Middle,1
male,31,Australia,Top,Bottom,Middle,1
male,31,France,Bottom,Top,Middle,1
male,31,Poland,Top,Bottom,Middle,1
female,31,Ireland,Top,Middle,Middle,1
male,31,Turkey,Middle,Top,Middle,2
male,31,Poland,Top,Top,Middle,10
male,31,Slovenia,Bottom,Middle,Middle,3
female,31,Italy,Top,Top,Middle,6
male,31,Czech Republic,Top,Top,Middle,2
female,31,Chile,Middle,Middle,Middle,4
female,31,Netherlands,Top,Middle,Middle,2
female,31,South Korea,Top,Top,Middle,1
female,31,Denmark,Middle,Top,Middle,1
female,31,Slovenia,Middle,Middle,Middle,4
female,31,South Korea,Middle,Top,Middle,1
female,31,Canada,Top,Top,Middle,2
female,31,Canada,Middle,Top,Middle,3
male,31,Chile,Top,Middle,Middle,3
female,31,United Kingdom,Top,Top,Middle,4
male,31,Mexico,Top,Top,Middle,3
male,31,Belgium,Middle,Top,Middle,8
female,31,Greece,Middle,Top,Middle,1
female,31,Denmark,Middle,Middle,Middle,1
female,31,Canada,Top,Middle,Middle,3
male,31,Estonia,Top,Middle,Middle,1
female,31,Belgium,Top,Bottom,Middle,1
male,31,Slovakia,Middle,Bottom,Middle,1
male,31,Slovenia,Top,Middle,Middle,2
female,31,Poland,Middle,Top,Middle,2
female,31,Australia,Top,Top,Middle,1
female,31,Spain,Top,Top,Middle,3
